x_value,theta,r 
15,230.90625,198.25
15,232.828125,198.5
15,234.25,199.5
15,235.625,200.75
15,236.984375,202.0
15,238.359375,203.75
15,239.71875,206.0
15,241.078125,208.75
15,242.453125,212.0
15,242.609375,216.5
15,250.25,301.0
15,252.171875,312.5
15,252.859375,323.0
15,259.828125,427.5
15,261.1875,417.75
15,262.578125,413.75
15,264.234375,415.5
15,265.453125,422.75
15,269.65625,1549.75
15,271.03125,1547.25
15,272.359375,1548.5
15,273.734375,1547.5
15,275.0625,1547.25
15,276.421875,1547.25
15,277.78125,1547.0
15,279.125,1549.5
15,280.4375,1550.75
15,281.78125,1566.0
15,283.203125,1569.0
15,284.53125,1573.25
15,285.84375,1578.75
15,287.234375,1592.0
15,292.828125,589.75
13,295.375,625.75
15,296.5625,672.0
15,298.03125,660.25
15,302.015625,698.75
15,305.21875,1148.5
15,306.625,1107.75
15,307.96875,1063.75
15,309.390625,1032.5
15,312.703125,753.0
12,313.9375,740.75
15,315.421875,733.75
7,316.765625,730.5
14,320.25,363.5
15,319.390625,799.25
15,324.671875,276.75
15,321.953125,818.5
15,323.328125,802.25
15,324.96875,785.75
14,326.203125,786.75
15,327.71875,757.5
15,329.015625,746.5
10,330.625,655.0
14,331.96875,660.75
15,336.640625,556.5
12,337.828125,582.75
15,339.28125,545.5
15,340.640625,552.0
13,341.96875,537.25
11,348.5,216.5
15,346.046875,574.75
15,347.171875,616.5
14,348.328125,651.0
15,353.171875,330.25
15,359.46875,624.75
15,0.75,624.0
15,1.984375,625.5
15,3.65625,588.5
15,4.875,605.0
13,6.1875,603.75
15,10.265625,628.5
15,11.5,632.5
15,14.296875,419.0
15,15.578125,421.0
15,16.890625,418.5
15,18.203125,418.25
15,19.703125,415.75
15,21.21875,415.75
15,22.3125,415.5
15,23.984375,414.75
15,25.34375,415.0
15,26.578125,415.75
15,28.046875,415.0
15,29.40625,417.75
15,30.734375,416.5
15,35.1875,246.75
10,36.796875,246.25
12,38.90625,218.5
15,40.78125,157.75
15,42.15625,152.0
15,43.515625,148.75
15,44.875,146.5
15,46.25,143.5
15,47.609375,141.25
15,50.25,140.0
15,50.328125,138.75
15,51.8125,137.75
15,53.046875,136.25
15,56.15625,135.5
15,55.765625,133.75
11,57.125,132.0
13,166.0625,132.0
15,167.765625,134.0
15,167.546875,136.0
15,170.28125,137.5
15,171.484375,138.5
15,171.640625,139.0
15,173.0,139.25
15,174.359375,139.5
15,175.71875,139.75
15,178.0,140.25
15,179.515625,141.0
15,179.8125,142.0
15,181.171875,143.25
15,182.53125,145.5
15,183.890625,147.75
15,185.25,150.5
15,186.671875,153.5
15,201.53125,239.25
15,203.34375,239.0
15,204.9375,229.0
15,206.640625,219.5
15,208.25,218.75
15,209.375,221.25
15,210.40625,219.0
15,212.109375,216.5
15,212.484375,213.75
15,214.515625,211.25
15,216.203125,209.25
15,217.578125,206.75
15,218.9375,204.5
15,220.296875,202.75
15,221.671875,201.5
15,223.03125,200.25
15,223.90625,199.5
15,225.765625,198.75
15,227.125,198.25
15,227.8125,197.75
15,229.859375,197.75
15,231.234375,198.0
15,232.171875,198.5
15,233.984375,199.75
15,235.0,200.75
15,236.6875,201.75
15,237.1875,203.75
15,239.421875,206.0
15,240.109375,208.75
15,242.15625,211.75
15,242.34375,216.75
15,250.625,299.75
15,251.5,310.5
15,252.65625,321.5
15,259.6875,430.25
15,261.0,420.25
15,262.65625,416.0
15,263.765625,417.5
15,265.0,424.0
15,269.421875,1549.25
15,270.765625,1548.0
15,272.109375,1546.5
15,273.484375,1545.75
15,274.828125,1546.5
15,276.125,1548.75
15,277.5,1548.0
15,278.890625,1549.5
15,280.1875,1556.0
15,281.5625,1558.0
15,282.9375,1570.25
15,284.28125,1573.75
15,285.65625,1576.75
15,287.03125,1595.25
15,292.609375,577.5
13,295.140625,625.5
15,296.375,668.75
15,297.75,661.5
15,301.6875,695.5
15,305.03125,1152.25
15,306.359375,1112.0
15,307.8125,1072.75
15,309.25,1035.25
12,312.40625,744.0
12,313.875,741.25
15,315.28125,734.5
7,316.53125,734.5
15,320.390625,359.0
15,319.234375,788.5
15,321.828125,819.25
15,323.21875,803.5
15,324.640625,789.5
15,327.4375,760.5
15,328.84375,748.0
8,330.546875,655.75
15,331.859375,656.0
9,333.4375,584.75
12,335.171875,540.75
13,336.421875,560.0
15,337.59375,559.5
15,338.984375,544.0
15,340.46875,528.25
15,341.734375,536.5
15,345.734375,568.5
15,346.921875,608.5
15,348.1875,647.5
15,349.671875,625.5
7,353.1875,332.75
15,0.515625,624.5
15,1.84375,634.0
15,3.171875,611.0
15,4.5625,624.25
15,5.828125,625.5
15,10.078125,627.75
15,11.296875,631.0
15,13.953125,420.75
15,15.125,420.25
15,16.578125,419.0
15,18.265625,416.25
15,19.296875,416.25
15,20.953125,415.5
15,22.140625,414.25
15,23.484375,415.5
15,24.890625,415.0
15,26.296875,415.5
15,27.625,415.0
15,29.09375,416.0
15,30.171875,417.25
15,34.796875,241.75
7,35.296875,244.0
11,38.6875,214.25
15,40.5625,154.5
15,41.921875,149.5
15,43.265625,146.75
15,44.625,144.75
15,46.0,142.5
15,47.359375,141.0
15,48.71875,139.5
15,50.625,138.75
15,52.71875,137.75
15,54.265625,136.5
15,54.15625,135.5
15,55.515625,134.0
15,56.875,132.75
8,60.359375,131.5
14,166.28125,131.75
15,167.28125,133.5
15,169.0625,136.0
15,168.546875,137.25
15,169.90625,138.25
15,171.265625,139.0
15,172.625,139.25
15,173.984375,139.5
15,175.34375,139.75
15,176.71875,140.25
15,178.078125,141.0
15,179.421875,142.0
15,181.703125,143.5
15,183.25,145.5
15,184.296875,147.75
15,185.5625,150.25
15,186.25,153.0
15,187.609375,155.0
15,189.390625,158.75
15,190.328125,160.25
15,200.125,238.25
15,203.4375,238.5
15,203.921875,234.5
15,206.15625,221.75
15,207.015625,218.5
15,207.875,220.25
15,209.125,219.75
15,211.671875,216.0
15,212.203125,213.75
15,214.390625,211.5
15,215.765625,209.5
15,217.125,207.0
15,218.15625,204.75
15,219.84375,203.0
15,221.21875,201.75
15,222.578125,200.5
15,223.9375,199.25
15,225.3125,198.5
15,226.671875,198.0
15,228.046875,197.5
15,229.40625,197.75
15,230.765625,198.0
15,232.125,198.5
15,233.5,199.0
15,234.890625,200.5
15,236.25,201.75
15,237.625,203.5
15,238.984375,205.75
15,240.359375,208.25
15,240.609375,211.75
15,242.390625,216.25
15,249.78125,297.25
15,250.75,307.75
15,252.140625,318.75
15,253.4375,330.75
15,259.125,436.25
15,260.453125,424.0
15,262.0,418.0
15,263.5625,418.75
15,264.90625,423.5
8,265.921875,446.25
15,270.34375,1547.25
15,271.6875,1546.25
15,273.078125,1549.5
15,274.390625,1549.0
15,275.703125,1547.5
15,277.03125,1548.25
15,278.421875,1549.75
15,279.75,1552.5
15,281.15625,1563.5
15,282.484375,1566.75
15,283.796875,1571.75
15,285.171875,1577.25
15,286.53125,1588.75
15,297.375,662.75
15,298.8125,652.0
15,301.34375,691.25
15,304.5,1170.75
15,305.953125,1125.75
15,307.359375,1086.0
15,308.78125,1050.0
15,313.453125,741.0
14,314.859375,737.25
10,316.25,736.0
15,320.0,354.75
15,322.765625,809.0
15,324.265625,793.0
15,325.609375,767.5
15,327.015625,766.0
15,328.4375,751.75
15,329.8125,748.5
15,331.4375,652.5
15,336.046875,559.25
15,337.25,560.75
15,338.71875,545.75
15,340.046875,545.0
15,341.59375,540.0
9,342.671875,542.5
15,345.5,558.5
15,346.59375,596.75
15,347.828125,636.75
15,349.34375,624.5
15,354.84375,267.75
15,355.9375,620.75
15,357.3125,632.0
15,358.859375,625.5
15,0.15625,622.75
9,1.484375,614.25
15,2.859375,627.75
15,4.234375,625.0
15,5.640625,623.5
15,9.734375,627.5
15,10.875,630.75
15,13.15625,471.75
15,15.15625,420.25
15,16.203125,419.25
15,17.9375,416.0
15,19.0,417.0
15,20.40625,416.25
15,21.75,414.75
15,23.046875,416.25
15,24.359375,414.5
15,26.015625,415.0
15,27.3125,414.75
15,28.671875,416.75
15,33.9375,237.75
13,36.9375,240.0
15,37.5,210.5
15,40.171875,153.25
15,41.53125,148.25
15,42.890625,145.5
15,44.265625,143.5
15,46.578125,142.25
15,46.984375,140.75
15,48.671875,139.5
15,50.53125,138.5
15,51.625,137.75
15,52.421875,136.75
15,53.796875,135.5
15,57.046875,134.75
15,57.71875,133.5
12,57.875,131.5
11,164.453125,131.5
15,165.5625,133.25
15,167.71875,135.5
15,168.296875,137.25
15,169.65625,138.25
15,171.03125,139.0
15,173.015625,139.5
15,174.859375,139.75
15,175.90625,140.0
15,176.46875,140.25
15,177.84375,141.0
15,179.203125,142.0
15,180.5625,143.25
15,182.6875,145.25
15,183.296875,147.5
15,184.65625,150.0
15,186.015625,152.75
15,187.109375,155.0
15,188.71875,158.5
15,190.078125,160.0
15,191.4375,163.75
15,201.828125,236.5
15,201.640625,239.5
15,204.5625,237.5
15,205.28125,223.0
15,207.515625,218.5
15,208.625,219.5
15,208.625,220.5
15,210.75,215.25
15,211.53125,214.0
15,213.765625,211.75
15,215.546875,209.5
15,217.171875,207.0
15,218.28125,205.0
15,219.640625,203.0
15,221.015625,201.75
15,221.75,200.5
15,223.75,199.5
15,225.109375,198.75
15,226.484375,198.25
15,227.84375,197.75
15,229.21875,197.75
15,230.578125,198.0
15,231.9375,198.5
15,233.3125,199.25
15,234.609375,200.25
15,235.96875,201.75
15,237.34375,203.5
15,238.9375,205.5
15,239.71875,208.25
15,240.375,211.5
15,242.78125,215.5
15,250.125,295.0
15,250.703125,306.25
15,252.125,317.0
15,253.1875,328.25
15,260.171875,428.0
15,261.5625,420.75
15,263.078125,419.75
15,264.421875,423.25
15,265.828125,435.75
15,270.03125,1549.0
15,271.390625,1549.0
15,272.75,1546.75
15,274.109375,1546.75
15,275.390625,1548.5
15,276.75,1548.25
15,278.125,1550.0
15,279.46875,1550.75
15,280.828125,1557.5
15,282.203125,1564.75
15,283.578125,1572.0
15,284.890625,1574.5
15,286.21875,1581.75
15,287.578125,1599.75
15,292.953125,658.0
11,298.40625,246.75
15,296.9375,664.5
15,298.4375,658.0
12,299.9375,591.5
15,304.265625,1180.5
15,305.703125,1136.5
15,307.09375,1095.0
15,308.484375,1055.0
15,309.953125,1024.5
15,313.1875,740.75
12,314.515625,740.75
10,315.90625,735.75
9,317.328125,729.75
15,318.609375,744.5
15,319.921875,775.75
15,324.984375,278.0
15,322.453125,810.25
15,323.921875,796.25
15,325.265625,779.5
15,326.671875,775.75
15,328.1875,755.25
15,329.578125,742.25
15,331.21875,656.25
15,335.5,561.75
15,336.984375,560.0
15,338.5,549.0
15,339.78125,547.25
15,341.1875,541.75
15,342.609375,526.25
14,348.921875,217.0
15,345.296875,551.0
15,346.3125,588.25
15,350.546875,351.75
15,355.21875,266.75
15,354.453125,623.25
15,355.71875,633.5
15,356.953125,632.25
15,358.546875,625.25
15,359.90625,624.25
15,1.1875,616.0
15,2.4375,624.25
15,5.359375,623.0
15,10.578125,629.25
15,12.0,634.0
15,14.71875,419.0
15,15.921875,419.25
15,17.25,416.75
15,18.84375,416.5
15,20.203125,415.75
15,21.421875,415.0
15,22.890625,413.75
15,24.4375,414.5
15,25.390625,415.25
15,26.796875,415.0
15,28.203125,415.25
15,32.671875,239.5
15,35.25,235.75
15,36.609375,238.5
13,37.953125,208.25
15,39.828125,152.0
15,41.203125,147.75
15,42.578125,144.75
15,43.921875,143.25
15,45.296875,142.0
15,46.640625,140.5
15,49.1875,139.5
15,50.578125,138.5
15,50.734375,137.5
15,53.859375,137.0
15,53.453125,135.5
15,55.953125,134.75
15,56.171875,133.5
12,59.375,132.25
15,165.375,132.75
15,166.5,134.75
15,167.859375,136.75
15,169.21875,138.0
15,170.59375,139.0
15,171.953125,139.25
15,174.28125,139.75
15,174.671875,139.75
15,177.140625,140.25
15,177.40625,141.0
15,179.515625,141.75
15,180.125,142.75
15,182.28125,144.5
15,182.859375,146.75
15,184.203125,149.0
15,185.578125,152.0
15,186.859375,154.5
15,188.21875,156.75
15,189.578125,159.5
15,202.296875,240.5
15,205.359375,225.75
15,205.890625,219.25
15,206.734375,219.25
15,208.46875,221.25
15,210.9375,217.75
15,212.296875,215.0
15,213.671875,212.75
15,215.03125,210.0
15,216.40625,208.0
15,217.765625,206.0
15,219.125,204.0
15,220.5,202.0
15,221.859375,200.75
15,223.234375,199.75
15,224.578125,199.0
15,225.953125,198.0
15,227.3125,198.0
15,228.6875,197.75
15,230.046875,197.75
15,231.421875,198.0
15,232.78125,198.75
15,234.0625,200.0
15,235.40625,200.75
15,236.78125,202.5
15,237.71875,204.5
15,239.484375,206.75
15,240.84375,209.75
15,241.875,213.5
15,250.734375,301.5
15,251.796875,311.75
15,252.609375,322.5
15,253.984375,336.0
15,255.09375,353.5
15,259.75,439.0
15,261.234375,429.5
15,262.5,424.5
15,263.796875,426.25
15,265.0,432.75
15,269.515625,1549.25
15,270.84375,1547.75
15,272.203125,1546.5
15,273.5625,1546.5
15,274.96875,1546.75
15,276.140625,1548.5
15,277.5,1548.25
15,278.875,1549.75
15,280.203125,1555.5
15,281.609375,1558.25
15,282.9375,1570.0
15,284.28125,1573.25
15,285.609375,1581.0
15,286.953125,1594.5
15,292.640625,580.25
13,295.25,626.5
15,296.40625,669.75
15,297.8125,660.5
15,301.890625,696.0
15,305.09375,1149.75
15,306.5,1111.25
15,307.921875,1072.25
15,309.3125,1034.75
14,312.546875,744.25
12,314.0,741.25
15,315.328125,734.25
7,316.640625,733.75
15,320.375,359.5
15,319.3125,790.5
15,321.875,819.5
15,323.328125,803.0
15,324.8125,787.5
15,327.609375,759.0
15,328.96875,747.5
8,330.53125,655.25
15,331.796875,655.75
8,333.453125,585.5
8,335.1875,542.5
15,336.28125,555.75
15,337.78125,567.25
15,339.171875,545.25
15,340.453125,536.0
15,341.96875,537.0
15,345.859375,571.25
15,347.046875,610.75
15,348.3125,650.5
15,349.609375,626.25
14,353.609375,329.0
15,0.5625,624.5
15,2.015625,631.75
15,3.46875,600.75
15,4.59375,620.0
15,5.984375,626.5
12,7.859375,537.25
15,10.0,627.75
15,11.484375,633.25
15,13.859375,418.25
15,15.453125,420.25
15,16.796875,419.0
15,18.3125,416.5
15,19.40625,415.25
15,20.90625,415.5
15,22.34375,414.25
15,23.703125,415.25
15,25.09375,415.25
15,26.34375,415.5
15,27.890625,414.5
15,29.09375,417.5
15,33.796875,235.75
15,34.21875,237.25
13,39.25,154.75
15,41.453125,150.0
15,41.984375,146.25
15,43.421875,144.0
15,44.78125,142.5
15,46.140625,141.25
15,47.515625,140.0
15,48.875,138.75
15,51.734375,138.0
15,53.140625,137.25
15,53.3125,136.0
15,54.328125,135.0
15,57.71875,134.0
13,57.0625,132.5
7,60.5,131.5
15,164.65625,132.0
15,168.046875,134.25
15,167.390625,136.25
15,170.15625,137.75
15,171.203125,138.75
15,171.5,139.25
15,172.859375,139.5
15,174.21875,139.75
15,175.578125,140.0
15,177.859375,140.75
15,178.859375,141.5
15,179.671875,142.5
15,181.03125,144.0
15,182.390625,146.25
15,183.765625,148.25
15,185.125,151.0
15,186.421875,154.0
15,201.703125,239.5
15,202.53125,239.75
15,204.421875,229.75
15,206.28125,220.5
15,207.640625,218.75
15,208.578125,221.25
15,210.453125,219.25
15,210.46875,217.0
15,213.1875,213.75
15,214.546875,211.25
15,215.90625,209.5
15,217.265625,207.0
15,218.640625,204.5
15,220.0,202.75
15,221.375,201.5
15,222.734375,200.25
15,223.53125,199.75
15,225.453125,198.5
15,226.828125,198.0
15,228.1875,198.0
15,229.546875,197.75
15,230.296875,198.0
15,232.28125,198.5
15,233.640625,199.0
15,234.890625,200.0
15,236.25,201.5
15,237.609375,203.0
15,238.015625,205.0
15,240.328125,207.5
15,241.6875,210.75
15,242.25,215.0
15,251.1875,307.0
15,252.375,317.75
15,253.5625,329.25
15,260.578125,450.75
15,261.828125,443.25
15,263.203125,441.25
15,264.625,444.0
15,265.859375,455.5
15,270.359375,1547.5
15,271.75,1547.0
15,273.078125,1548.25
15,274.4375,1548.25
15,275.65625,1546.75
15,276.96875,1548.25
15,278.296875,1548.75
15,279.671875,1550.25
15,281.03125,1562.25
15,282.421875,1566.25
15,283.75,1572.75
15,285.09375,1577.0
15,286.40625,1585.75
15,287.75,1623.5
15,293.21875,657.25
8,296.921875,447.0
15,297.15625,663.0
15,298.59375,654.25
15,301.234375,690.5
15,304.453125,1176.25
15,305.9375,1126.5
15,307.328125,1087.5
15,308.6875,1051.25
15,313.328125,740.25
12,314.8125,737.0
10,316.109375,734.0
15,318.75,755.5
15,319.890625,844.25
15,322.734375,809.0
15,324.0625,794.75
15,325.5,774.75
15,326.890625,769.5
15,328.3125,753.75
15,329.609375,744.5
15,331.203125,656.5
15,335.734375,564.25
15,337.109375,559.75
15,338.390625,546.75
15,339.75,546.25
15,341.40625,539.0
15,342.609375,540.25
12,348.09375,218.25
15,345.328125,555.75
15,346.4375,594.25
7,347.671875,626.0
15,349.234375,623.25
15,355.625,266.25
15,354.5,620.75
15,356.0,625.0
15,357.15625,631.75
15,358.625,625.25
15,359.953125,623.5
15,1.296875,613.5
15,2.8125,626.25
15,5.40625,623.5
15,9.59375,626.25
15,10.796875,631.0
15,14.640625,420.0
15,16.0,419.75
15,17.703125,416.75
15,18.765625,417.0
15,20.4375,415.75
15,21.6875,415.0
15,23.140625,414.75
15,24.5625,415.25
15,25.921875,414.75
15,27.3125,415.25
15,28.515625,415.5
15,32.65625,238.25
15,35.390625,236.25
13,38.109375,206.0
15,39.984375,153.0
15,41.34375,148.0
15,42.796875,145.25
15,44.15625,143.5
15,45.53125,141.75
15,48.265625,140.5
15,48.25,139.25
15,51.28125,138.25
15,50.984375,137.25
15,54.125,136.5
15,53.71875,135.5
15,55.078125,134.25
14,57.4375,133.25
9,57.796875,131.5
10,164.03125,131.25
15,165.734375,133.0
15,168.671875,135.25
15,168.140625,137.0
15,169.5,138.25
15,172.0,139.25
15,172.21875,139.5
15,173.578125,139.75
15,176.21875,140.0
15,176.3125,140.5
15,177.65625,141.25
15,179.03125,142.0
15,180.390625,143.25
15,181.75,145.0
15,183.4375,147.5
15,184.46875,149.75
15,185.84375,152.5
15,187.1875,155.25
15,188.546875,157.5
15,189.90625,160.25
15,199.765625,235.75
15,201.296875,240.25
15,202.546875,239.75
